Time (s),SpO2 (%)
0.0,98.0
0.01001001001001001,98.18829050778056
0.02002002002002002,98.37422715105448
0.03003003003003003,98.55549861818481
0.04004004004004004,98.72987779804811
0.050050050050050046,98.89526163745727
0.06006006006006006,99.04970836337115
0.07007007007007007,99.19147128376954
0.08008008008008008,99.31902845747564
0.09009009009009009,99.4311076154173
0.10010010010010009,99.52670582174476
0.11011011011011011,99.60510348046806
0.12012012012012012,99.66587241919258
0.13013013013013014,99.7088779132622
0.14014014014014015,99.73427464819436
0.15015015015015015,99.74249675266105
0.16016016016016016,99.73424216540353
0.17017017017017017,99.71045172440276
0.18018018018018017,99.67228348254352
0.19019019019019018,99.62108285829603
0.20020020020020018,99.55834932024645
0.21021021021021022,99.48570037860857
0.22022022022022023,99.40483371347966
0.23023023023023023,99.31748830730139
0.24024024024024024,99.22540546692191
0.2502502502502503,99.13029061844718
0.2602602602602603,99.03377673579298
0.2702702702702703,98.93739022204088
0.2802802802802803,98.84252000233563
0.2902902902902903,98.75039050953899
0.3003003003003003,98.66203915096362
0.3103103103103103,98.57829873838827
0.3203203203203203,98.49978524663824
0.3303303303303303,98.42689114098724
0.34034034034034033,98.35978438336087
0.35035035035035034,98.2984130947832
0.36036036036036034,98.24251571973963
0.37037037037037035,98.19163641014524
0.38038038038038036,98.14514522533489
0.39039039039039036,98.1022626327039
0.40040040040040037,98.0620876938784
0.41041041041041043,98.02362923586465
0.42042042042042044,97.98583923746723
0.43043043043043044,97.94764760995749
0.44044044044044045,97.9079975186887
0.45045045045045046,97.86588037982914
0.46046046046046046,97.82036967390677
0.47047047047047047,97.77065274525603
0.4804804804804805,97.7160598031026
0.4904904904904905,97.65608940485207
0.5005005005005005,97.59042978367978
0.5105105105105106,97.51897547888963
0.5205205205205206,97.44183883651893
0.5305305305305306,97.35935606681926
0.5405405405405406,97.27208767181921
0.5505505505505506,97.18081318727788
0.5605605605605606,97.0865203159686
0.5705705705705706,96.99038866035681
0.5805805805805806,96.89376838935037
0.5905905905905906,96.79815429300514
0.6006006006006006,96.70515578812872
0.6106106106106106,96.61646353413764
0.6206206206206206,96.5338134000697
0.6306306306306306,96.45894858845521
0.6406406406406406,96.39358076830732
0.6506506506506506,96.33935109671827
