Time (s),RESP (breaths/min)
0.0,20.0
0.01001001001001001,20.050313476210913
0.02002002002002002,20.100613021349808
0.03003003003003003,20.15088471032735
0.04004004004004004,20.201114630016182
0.050050050050050046,20.251288885223595
0.06006006006006006,20.301393604654173
0.07007007007007007,20.35141494685912
0.08008008008008008,20.401339106168905
0.09009009009009009,20.451152318606006
0.10010010010010009,20.500840867774336
0.11011011011011011,20.550391090722194
0.12012012012012012,20.5997893837754
0.13013013013013014,20.649022208337353
0.14014014014014015,20.698076096652905
0.15015015015015015,20.746937657532634
0.16016016016016016,20.795593582034613
0.17017017017017017,20.844030649100226
0.18018018018018017,20.89223573114117
0.19019019019019018,20.940195799574344
0.20020020020020018,20.9878979303017
0.21021021021021022,21.035329309131924
0.22022022022022023,21.082477237141056
0.23023023023023023,21.129329135968963
0.24024024024024024,21.17587255304887
0.2502502502502503,21.22209516676701
0.2602602602602603,21.26798479154954
0.2702702702702703,21.313529382873995
0.2802802802802803,21.358717042202468
0.2902902902902903,21.40353602183388
0.3003003003003003,21.44797472967264
0.3103103103103103,21.492021733911134
0.3203203203203203,21.535665767623485
0.3303303303303303,21.578895733268112
0.34034034034034033,21.62170070709662
0.35035035035035034,21.664069943466668
0.36036036036036034,21.70599287905651
0.37037037037037035,21.74745913697891
0.38038038038038036,21.788458530792283
0.39039039039039036,21.8289810684069
0.40040040040040037,21.869016955884053
0.41041041041041043,21.908556601126268
0.42042042042042044,21.947590617456537
0.43043043043043044,21.98610982708475
0.44044044044044045,22.024105264459475
0.45045045045045046,22.061568179503446
0.46046046046046046,22.09849004073097
0.47047047047047047,22.134862538245763
0.4804804804804805,22.170677586617696
0.4904904904904905,22.205927327636903
0.5005005005005005,22.240604132944004
0.5105105105105106,22.274700606535102
0.5205205205205206,22.30820958714033
0.5305305305305306,22.341124150474762
0.5405405405405406,22.37343761136077
0.5505505505505506,22.40514352572065
0.5605605605605606,22.43623569243876
0.5705705705705706,22.46670815509228
0.5805805805805806,22.49655520354983
0.5905905905905906,22.525771375437316
0.6006006006006006,22.554351457470414
0.6106106106106106,22.582290486653157
0.6206206206206206,22.6095837513422
0.6306306306306306,22.63622679217645
0.6406406406406406,22.662215402871794
0.6506506506506506,22.687545630880688
0.6606606606606606,22.71221377791657
0.6706706706706707,22.73621640034306
0.6806806806806807,22.759550309427997
0.6906906906906907,22.78221257146244
0.7007007007007007,22.804200507744927
0.7107107107107107,22.82551169443122
0.7207207207207207,22.846143962249958
0.7307307307307307,22.866095396084702
0.7407407407407407,22.885364334422874
0.7507507507507507,22.90394936867229
0.7607607607607607,22.921849342345876
0.7707707707707707,22.939063350115518
0.7807807807807807,22.955590736735736
0.7907907907907907,22.97143109583826
0.8008008008008007,22.98658426859846
0.8108108108108109,23.001050342274716
0.8208208208208209,23.014829648621966
0.8308308308308309,23.027922762180594
0.8408408408408409,23.040330498442056
0.8508508508508509,23.05205391189257
0.8608608608608609,23.0630942939364
0.8708708708708709,23.073453170700198
0.8808808808808809,23.083132300720095
0.8908908908908909,23.092133672513153
0.9009009009009009,23.100459502034948
0.9109109109109109,23.108112230025085
0.9209209209209209,23.115094519242557
0.9309309309309309,23.12140925159286
0.9409409409409409,23.12705952514883
0.950950950950951,23.132048651067407
0.960960960960961,23.13638015040426
0.970970970970971,23.14005775082865
0.980980980980981,23.14308538324065
0.990990990990991,23.145467178293064
1.001001001001001,23.14720746282045
1.011011011011011,23.14831075617756
1.021021021021021,23.148781766489737
1.031031031031031,23.148625386817802
1.0410410410410411,23.147846691239867
1.0510510510510511,23.146450930852854
1.0610610610610611,23.144443529696243
1.0710710710710711,23.141830080600798
1.0810810810810811,23.138616340965054
1.0910910910910911,23.134808228462223
1.1011011011011012,23.130411816680496
1.1111111111111112,23.125433330699458
1.1211211211211212,23.119879142605633
1.1311311311311312,23.113755766949946
1.1411411411411412,23.107069856150186
1.1511511511511512,23.099828195841365
1.1611611611611612,23.092037700177052
1.1711711711711712,23.08370540708465
1.1811811811811812,23.074838473477747
1.1911911911911912,23.065444170428567
1.2012012012012012,23.05552987830367
1.2112112112112112,23.04510308186596
1.2212212212212212,23.034171365346236
1.2312312312312312,23.022742407487318
1.2412412412412412,23.010823976563994
1.2512512512512513,22.998423925381925
1.2612612612612613,22.98555018625869
1.2712712712712713,22.972210765990162
1.2812812812812813,22.958413740805405
1.2912912912912913,22.944167251313253
1.3013013013013013,22.929479497443793
1.3113113113113113,22.914358733387964
1.3213213213213213,22.898813262538322
1.3313313313313313,22.882851432434375
1.3413413413413413,22.86648162971539
1.3513513513513513,22.84971227508407
1.3613613613613613,22.832551818284056
1.3713713713713713,22.815008733094544
1.3813813813813813,22.79709151234496
1.3913913913913913,22.77880866295296
1.4014014014014013,22.760168700988736
1.4114114114114114,22.74118014676863
1.4214214214214214,22.721851519981243
1.4314314314314314,22.702191334848898
1.4414414414414414,22.682208095327482
1.4514514514514514,22.661910290347613
1.4614614614614614,22.641306389100084
1.4714714714714714,22.620404836368355
1.4814814814814814,22.599214047911065
1.4914914914914914,22.577742405897293
1.5015015015015014,22.55599825439736
1.5115115115115114,22.53398989493185
1.5215215215215214,22.511725582081677
1.5315315315315314,22.489213519161673
1.5415415415415414,22.46646185396037
1.5515515515515514,22.443478674548537
1.5615615615615615,22.42027200515895
1.5715715715715715,22.39684980213986
1.5815815815815815,22.373219949984527
1.5915915915915915,22.349390257439172
1.6016016016016015,22.325368453691688
1.6116116116116117,22.30116218464329
1.6216216216216217,22.276779009265237
1.6316316316316317,22.252226396042897
1.6416416416416417,22.227511719509035
1.6516516516516517,22.202642256868412
1.6616616616616617,22.177625184715623
1.6716716716716717,22.152467575848046
1.6816816816816818,22.12717639617565
1.6916916916916918,22.10175850172943
1.7017017017017018,22.076220635770223
1.7117117117117118,22.05056942599932
1.7217217217217218,22.024811381872606
1.7317317317317318,21.998952892019524
1.7417417417417418,21.973000221768373
1.7517517517517518,21.946959510779195
1.7617617617617618,21.920836770785503
1.7717717717717718,21.894637883446034
1.7817817817817818,21.868368598307633
1.7917917917917918,21.842034530880262
1.8018018018018018,21.8156411608251
1.8118118118118118,21.789193830256607
1.8218218218218218,21.762697742159354
1.8318318318318318,21.736157958920288
1.8418418418418419,21.70957940097714
1.8518518518518519,21.68296684558351
1.8618618618618619,21.65632492569108
1.8718718718718719,21.629658128949412
1.8818818818818819,21.60297079682364
1.8918918918918919,21.5762671238303
1.901901901901902,21.549551156891436
1.911911911911912,21.52282679480718
1.921921921921922,21.496097787846658
1.931931931931932,21.469367737457315
1.941941941941942,21.442640096092383
1.951951951951952,21.415918167156374
1.961961961961962,21.389205105068203
1.971971971971972,21.36250391544164
1.981981981981982,21.33581745538257
1.991991991991992,21.309148433902557
2.002002002002002,21.28249941244811
2.012012012012012,21.255872805544918
2.022022022022022,21.229270881556324
2.032032032032032,21.202695763555194
2.042042042042042,21.176149430308243
2.052052052052052,21.14963371737185
2.062062062062062,21.123150318298265
2.0720720720720722,21.09670078595113
2.0820820820820822,21.070286533929018
2.0920920920920922,21.0439088380958
2.1021021021021022,21.017568838216405
2.1121121121121122,20.991267539696615
2.1221221221221223,20.96500581542537
2.1321321321321323,20.938784407718025
2.1421421421421423,20.912603930358955
2.1521521521521523,20.886464870741804
2.1621621621621623,20.860367592105618
2.1721721721721723,20.834312335865047
2.1821821821821823,20.808299224032773
2.1921921921921923,20.782328261732125
2.2022022022022023,20.756399339798033
2.2122122122122123,20.73051223746408
2.2222222222222223,20.70466662513374
2.2322322322322323,20.6788620672334
2.2422422422422423,20.653098025145212
2.2522522522522523,20.627373860217215
2.2622622622622623,20.601688836848627
2.2722722722722724,20.57604212564782
2.2822822822822824,20.550432806660556
2.2922922922922924,20.524859872666056
2.3023023023023024,20.499322232538336
2.3123123123123124,20.47381871467032
2.3223223223223224,20.448348070458028
2.3323323323323324,20.42290897784233
2.3423423423423424,20.397500044905453
2.3523523523523524,20.372119813519646
2.3623623623623624,20.346766763045167
2.3723723723723724,20.321439314074897
2.3823823823823824,20.29613583222265
2.3923923923923924,20.270854631952492
2.4024024024024024,20.245593980446078
2.4124124124124124,20.220352101505178
2.4224224224224224,20.195127179486462
2.4324324324324325,20.169917363265604
2.4424424424424425,20.14472077022778
2.4524524524524525,20.119535490281542
2.4624624624624625,20.094359589893106
2.4724724724724725,20.06919111613806
2.4824824824824825,20.04402810076749
2.4924924924924925,20.01886856428546
2.5025025025025025,19.993710520034824
2.5125125125125125,19.96855197828844
2.5225225225225225,19.943390950342543
2.5325325325325325,19.91822545260947
2.5425425425425425,19.89305351070651
2.5525525525525525,19.86787316353795
2.5625625625625625,19.84268246736727
2.5725725725725725,19.817479499876402
2.5825825825825826,19.792262364209126
2.5925925925925926,19.76702919299553
2.6026026026026026,19.741778152354552
2.6126126126126126,19.716507445871656
2.6226226226226226,19.691215318548668
2.6326326326326326,19.665900060722745
2.6426426426426426,19.640560011951735
2.6526526526526526,19.615193564862814
2.6626626626626626,19.589799168961672
2.6726726726726726,19.564375334399337
2.6826826826826826,19.538920635693817
2.6926926926926926,19.51343371540377
2.7027027027027026,19.487913287751443
2.7127127127127126,19.46235814219212
2.7227227227227226,19.436767146927437
2.7327327327327327,19.41113925235987
2.7427427427427427,19.38547349448576
2.7527527527527527,19.359768998224343
2.7627627627627627,19.33402498068022
2.7727727727727727,19.30824075433676
2.7827827827827827,19.28241573017804
2.7927927927927927,19.256549420736846
2.8028028028028027,19.230641443066425
2.8128128128128127,19.204691521633748
2.8228228228228227,19.17869949113188
2.8328328328328327,19.15266529920939
2.8428428428428427,19.126589009114642
2.8528528528528527,19.100470802252822
2.8628628628628627,19.07431098065369
2.8728728728728727,19.04810996934815
2.8828828828828827,19.021868318651645
2.8928928928928928,18.99558670635258
2.9029029029029028,18.96926593980394
2.9129129129129128,18.94290695791645
2.9229229229229228,18.91651083305155
2.932932932932933,18.890078772812632
2.942942942942943,18.863612121733002
2.952952952952953,18.837112362859123
2.962962962962963,18.81058111922772
2.972972972972973,18.78402015523547
2.982982982982983,18.757431377900016
2.992992992992993,18.730816838011116
3.003003003003003,18.704178731170842
3.013013013013013,18.677519398721792
3.023023023023023,18.650841328562375
3.033033033033033,18.62414715584827
3.043043043043043,18.597439663579262
3.053053053053053,18.570721783070727
3.063063063063063,18.54399659430915
3.073073073073073,18.517267326191007
3.083083083083083,18.490537356644623
3.093093093093093,18.463810212634517
3.103103103103103,18.43708957004793
3.113113113113113,18.410379253463216
3.123123123123123,18.383683235799996
3.133133133133133,18.3570056378509
3.143143143143143,18.330350727694885
3.153153153153153,18.303722919992218
3.163163163163163,18.27712677516118
3.173173173173173,18.25056699843679
3.183183183183183,18.224048438811774
3.193193193193193,18.19757608786014
3.203203203203203,18.171155078443867
3.2132132132132134,18.144790683303167
3.2232232232232234,18.118488313530946
3.2332332332332334,18.092253516932168
3.2432432432432434,18.0660919762688
3.2532532532532534,18.0400095073913
3.2632632632632634,18.014012057257396
3.2732732732732734,17.9881057018393
3.2832832832832834,17.962296643920293
3.2932932932932935,17.9365912107819
3.3033033033033035,17.91099585178279
3.3133133133133135,17.885517135830774
3.3233233233233235,17.86016174874915
3.3333333333333335,17.834936490538905
3.3433433433433435,17.809848272538236
3.3533533533533535,17.784904114480966
3.3633633633633635,17.76011114145544
3.3733733733733735,17.735476580765717
3.3833833833833835,17.7110077586967
3.3933933933933935,17.686712097185122
3.4034034034034035,17.662597110398277
3.4134134134134135,17.638670401222395
3.4234234234234235,17.614939657662802
3.4334334334334335,17.591412649157835
3.4434434434434436,17.56809722280876
3.4534534534534536,17.545001299527772
3.4634634634634636,17.52213287010651
3.4734734734734736,17.499499991207234
3.4834834834834836,17.477110781279134
3.4934934934934936,17.454973416402176
3.5035035035035036,17.433096126060946
3.5135135135135136,17.411487188851044
3.5235235235235236,17.39015492812054
3.5335335335335336,17.3691077075492
3.5435435435435436,17.34835392666807
3.5535535535535536,17.32790201632216
3.5635635635635636,17.30776043407897
3.5735735735735736,17.287937659585644
3.5835835835835836,17.26844218987761
3.5935935935935936,17.249282534641466
3.6036036036036037,17.230467211435155
3.6136136136136137,17.21200474086826
3.6236236236236237,17.193903641745376
3.6336336336336337,17.17617242617563
3.6436436436436437,17.158819594651245
3.6536536536536537,17.141853631098307
3.6636636636636637,17.125282997902726
3.6736736736736737,17.109116130914494
3.6836836836836837,17.093361434433348
3.6936936936936937,17.07802727617896
3.7037037037037037,17.063121982248813
3.7137137137137137,17.048653832066837
3.7237237237237237,17.034631053326102
3.7337337337337337,17.021061816928576
3.7437437437437437,17.00795423192528
3.7537537537537538,16.995316340459908
3.7637637637637638,16.98315611271919
3.7737737737737738,16.971481441893104
3.7837837837837838,16.9603001391482
3.793793793793794,16.94961992861718
3.803803803803804,16.939448442407926
3.813813813813814,16.929793215635122
3.823823823823824,16.92066168147774
3.833833833833834,16.91206116626538
3.843843843843844,16.90399888459677
3.853853853853854,16.89648193449342
3.863863863863864,16.889517292591666
3.873873873873874,16.883111809376075
3.883883883883884,16.877272204457395
3.893893893893894,16.872005061898
3.903903903903904,16.867316825587935
3.913913913913914,16.863213794674515
3.923923923923924,16.859702119048443
3.933933933933934,16.856787794889453
3.943943943943944,16.854476660274276
3.953953953953954,16.85277439084992
3.963963963963964,16.85168649557499
3.973973973973974,16.851218312531977
3.983983983983984,16.85137500481313
3.993993993993994,16.852161556482766
4.004004004004004,16.853582768618608
4.014014014014014,16.85564325543482
4.024024024024024,16.8583474404893
4.034034034034034,16.861699552977818
4.044044044044044,16.865703624117447
4.054054054054054,16.870363483621702
4.064064064064064,16.87568275626985
4.074074074074074,16.881664858572652
4.084084084084084,16.888312995536843
4.094094094094094,16.89563015753053
4.104104104104104,16.903619117251754
4.114114114114114,16.912282426802214
4.124124124124124,16.921622414868246
4.134134134134134,16.931641184011006
4.1441441441441444,16.942340608067823
4.1541541541541545,16.95372232966647
4.1641641641641645,16.96578775785423
4.1741741741741745,16.978538065843402
4.1841841841841845,16.99197418887492
4.1941941941941945,17.00609682220166
4.2042042042042045,17.020906419192904
4.2142142142142145,17.036403189561447
4.2242242242242245,17.052587097714625
4.2342342342342345,17.069457861230656
4.2442442442442445,17.087014949461377
4.2542542542542545,17.105257582262617
4.2642642642642645,17.12418472885322
4.2742742742742745,17.14379510680366
4.2842842842842845,17.164087181155242
4.2942942942942945,17.185059163670637
4.3043043043043046,17.206709012216518
4.314314314314315,17.229034430278997
4.324324324324325,17.25203286661239
4.334334334334335,17.27570151502188
4.344344344344345,17.300037314280473
4.354354354354355,17.325036948180582
4.364364364364365,17.350696845720535
4.374374374374375,17.377013181426186
4.384384384384385,17.403981875807702
4.394394394394395,17.43159859595158
4.404404404404405,17.459858756247826
4.414414414414415,17.488757519252157
4.424424424424425,17.51828979668299
4.434434434434435,17.54845025055291
4.444444444444445,17.579233294434278
4.454454454454455,17.610633094858446
4.464464464464465,17.642643572848083
4.474474474474475,17.675258405581943
4.484484484484485,17.708471028191408
4.494494494494495,17.742274635687995
4.504504504504505,17.776662185020964
4.514514514514515,17.811626397264057
4.524524524524525,17.847159759930385
4.534534534534535,17.88325452941436
4.544544544544545,17.91990273355941
4.554554554554555,17.957096174350383
4.564564564564565,17.994826430729084
4.574574574574575,18.0330848615318
4.584584584584585,18.07186260854709
4.594594594594595,18.111150599692444
4.604604604604605,18.150939552308103
4.614614614614615,18.191219976566448
4.624624624624625,18.231982178994997
4.634634634634635,18.2732162661114
4.644644644644645,18.314912148168364
4.654654654654655,18.357059543006596
4.664664664664665,18.399647980013736
4.674674674674675,18.442666804187166
4.684684684684685,18.4861051802985
4.694694694694695,18.52995209715758
4.704704704704705,18.574196371973656
4.714714714714715,18.618826654811414
4.724724724724725,18.663831433139418
4.734734734734735,18.70919903646858
4.744744744744745,18.75491764107803
4.754754754754755,18.800975274825934
4.764764764764765,18.847359822042538
4.774774774774775,18.89405902850282
4.784784784784785,18.94106050647603
4.794794794794795,18.988351739849332
4.804804804804805,19.03592008932273
4.814814814814815,19.08375279767245
4.824824824824825,19.131836995079844
4.834834834834835,19.180159704522932
4.844844844844845,19.228707847227504
4.854854854854855,19.27746824817493
4.864864864864865,19.326427641663425
4.874874874874875,19.37557267691989
4.884884884884885,19.4248899237591
4.894894894894895,19.474365878287085
4.904904904904905,19.52398696864564
4.914914914914915,19.573739560794667
4.924924924924925,19.6236099643292
4.934934934934935,19.673584438327833
4.944944944944945,19.723649197229317
4.954954954954955,19.773790416734084
4.964964964964965,19.823994239727323
4.974974974974975,19.874246782220396
4.984984984984985,19.924534139307237
4.994994994994995,19.974842391132423
5.005005005005005,20.025157608867573
5.015015015015015,20.07546586069276
5.025025025025025,20.1257532177796
5.035035035035035,20.176005760272677
5.045045045045045,20.226209583265913
5.055055055055055,20.27635080277068
5.065065065065065,20.326415561672167
5.075075075075075,20.3763900356708
5.085085085085085,20.42626043920533
5.095095095095095,20.47601303135436
5.105105105105105,20.525634121712912
5.115115115115115,20.575110076240897
5.125125125125125,20.624427323080106
5.135135135135135,20.67357235833657
5.145145145145145,20.72253175182507
5.155155155155155,20.77129215277249
5.165165165165165,20.819840295477068
5.175175175175175,20.868163004920152
